Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
5b59298b_72cd_5858_9580_e296d80a5e79,Galaxy Star Chain,"<p>The <strong>Galaxy Star Chain</strong> is a sleek, celestial-inspired pendant necklace featuring a unique abstract star design with subtle crystal embellishments. Its silver-tone finish and elegant snake chain create a modern yet timeless look. Lightweight and versatile, this piece adds a cosmic charm to any outfit, perfect for everyday wear or special occasions.</p>",Sicsense,Pendants,Pendants,TRUE,,,,,,,,80,shopify,0,deny,manual,250.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_39dc12994add4828b598bd05b8fc83bd~mv2.png,1,Galaxy Star Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
5b59298b_72cd_5858_9580_e296d80a5e79,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_f8d959b3dc5c4cdfad2bede1d75fd46d~mv2.jpg,2,Galaxy Star Chain,,,,,,,,,,,,,,,,,,,,,
c395ab87_f52c_67a7_c70b_38817b21f07d,Minnesota Chain,"<p>Bold, strong, and ready to make a statement, the Minnesota Chain is for those who love to keep it sleek and stylish. Its simple, clean design makes it an essential addition to any jewelry collection, perfect for layering or wearing solo.</p>",Sicsense,Neckpieces,"Neckpieces,New Launch,Best sellers",TRUE,,,,,,,,80,shopify,39,deny,manual,600.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_f12364eff725406f8095531ae5afaa10~mv2.jpg,1,Minnesota Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
c395ab87_f52c_67a7_c70b_38817b21f07d,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_04812e1d8b1d45cdab468b7ab92e7a19~mv2.jpg,2,Minnesota Chain,,,,,,,,,,,,,,,,,,,,,
c395ab87_f52c_67a7_c70b_38817b21f07d,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_aa02521cbcd243c6bd46e3fad53a59fa~mv2.jpg,3,Minnesota Chain,,,,,,,,,,,,,,,,,,,,,
c395ab87_f52c_67a7_c70b_38817b21f07d,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_3d7ba4a678604d49a3143ada476bf376~mv2.jpg,4,Minnesota Chain,,,,,,,,,,,,,,,,,,,,,
669e8eb1_d895_699d_5a7f_65b58f42ecde,Pierced Hoops (Pair),"<p>Small in size, big in impact. The Pierced Hoops are the perfect accessory for anyone who loves a simple yet bold statement. Whether you're going for a minimalist look or adding a touch of edge, these hoops complete any outfit with effortless cool.</p>",Sicsense,Pierced Earring,"Pierced Earring,Earrings",TRUE,,,,,,,,80,shopify,6,deny,manual,200.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_d26a65a656a24b1eb2e0fe178f52f13f~mv2.jpg,1,Pierced Hoops (Pair),FALSE,,,,,,,,,,,,,,,,,,,,active
69070df2_e2c5_319e_e586_07531735afef,Non-Pierced Hoops (Pair),"<p>For those who want the hoop look without the commitment. The Non-Pierced Hoops give you all the boldness of a classic hoop, without the need for piercings. Light, comfortable, and totally on-trend—these are the perfect hoops for everyone.</p>",Sicsense,Non-Pierced,"Non-Pierced,Earrings",TRUE,,,,,,,,80,shopify,0,deny,manual,200.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_657d4ac7759643dbbe9ced21fab785c3~mv2.jpg,1,Non-Pierced Hoops (Pair),FALSE,,,,,,,,,,,,,,,,,,,,active
50cd7174_482f_8f0d_d98f_a3ef54819bc5,Comet Star Chain,"<p>Take your style to the next level with the Comet Star Chain. This chain combines sleek design with just the right amount of shimmer, making it perfect for anyone who loves to mix modern elegance with a bit of celestial charm.</p>",Sicsense,Pendants,"Pendants,Best sellers",TRUE,,,,,,,,80,shopify,184,deny,manual,250.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_6f923666dff54b888b1536459f8de7d0~mv2.jpg,1,Comet Star Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
50cd7174_482f_8f0d_d98f_a3ef54819bc5,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_acb685543c0843e69c97ad670f633b4b~mv2.jpg,2,Comet Star Chain,,,,,,,,,,,,,,,,,,,,,
50cd7174_482f_8f0d_d98f_a3ef54819bc5,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_10a8218345cd432b8e5e0f0045cec105~mv2.jpg,3,Comet Star Chain,,,,,,,,,,,,,,,,,,,,,
c7b79436_9342_7749_e4ee_0378b3ca2568,Golden Link Chain (1mm),"<p>Keep it simple but impactful with the Golden Link Chain. Its minimalist design is the perfect touch for layering or wearing alone. Clean, subtle, and always stylish—this chain adds a refined edge to any outfit.</p>",Sicsense,Chains,Chains,TRUE,,,,,,,,80,shopify,208,deny,manual,180.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_ef8eed43ff164a2ab6036405008e1d9c~mv2.jpg,1,Golden Link Chain (1mm),FALSE,,,,,,,,,,,,,,,,,,,,active
c7b79436_9342_7749_e4ee_0378b3ca2568,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_e38ac3c84b724292acf36af9009cb305~mv2.jpg,2,Golden Link Chain (1mm),,,,,,,,,,,,,,,,,,,,,
89952184_6da5_a5a9_ed01_db436126380d,Link Chain (1mm),"<p>Understated and ultra-cool, the Link Chain is made for those who love subtle details that make a big impact. Whether you're layering it with other pieces or wearing it solo, this sleek chain completes any look with effortless style.</p>",Sicsense,Chains,Chains,TRUE,,,,,,,,80,shopify,140,deny,manual,150.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_1ac39367e79c42da989645dc463eaec6~mv2.jpg,1,Link Chain (1mm),FALSE,,,,,,,,,,,,,,,,,,,,active
89952184_6da5_a5a9_ed01_db436126380d,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_c9c848403db14f879544283c4e85298c~mv2.jpg,2,Link Chain (1mm),,,,,,,,,,,,,,,,,,,,,
2954d436_4d05_23e5_0861_91fc8781769a,Pearl Chain,"<p>Classic pearls with a modern twist. The Pearl Chain gives you that perfect touch of sophistication, whether you're dressing up or down. Available in two sizes, this adjustable chain is a versatile piece that adds timeless elegance to any outfit.</p>",Sicsense,Pearl,Pearl,TRUE,,,,,,,,,shopify,0,deny,manual,249.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_8f851a5d76f546e3a5d5c68760aff587~mv2.jpg,1,Pearl Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
5bcfa42f_d5e3_36e6_16b7_f1be4e0fe82e,Cuban Chain (5mm),"<p>Strong, bold, and iconic. The Cuban Chain (5mm) is perfect for anyone who loves street-inspired style with a touch of class. Whether you're wearing it solo or stacking it with other chains, this one’s built to make a statement.</p>",Sicsense,Chains,Chains,TRUE,,,,,,,,80,shopify,0,deny,manual,250.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_de1564ba77d8407b94c2b49e0d557e98~mv2.jpg,1,Cuban Chain (5mm),FALSE,,,,,,,,,,,,,,,,,,,,active
5bcfa42f_d5e3_36e6_16b7_f1be4e0fe82e,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_a526511504b2435fb72743681ce16690~mv2.jpg,2,Cuban Chain (5mm),,,,,,,,,,,,,,,,,,,,,
50b007fc_e130_a92b_24a0_685fcc7c126d,Block Cuban Chain (6mm),"<p>Big, bold, and made to stand out. The Block Cuban Chain is perfect for anyone who loves chunky, street-style jewelry that doesn’t try too hard. It’s clean, classic, and designed to give your look that extra edge. The perfect addition to any chain collection.</p>",Sicsense,Chains,"Chains,Best sellers",TRUE,,,,,,,,80,shopify,25,deny,manual,250.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_c4c01a4d45854cc794792ee8112cff88~mv2.jpg,1,Block Cuban Chain (6mm),FALSE,,,,,,,,,,,,,,,,,,,,active
79fc950a_66d5_0bf7_e2a4_9087e5da668b,Cuban Chain (9mm),"<p>Max out your style with the Cuban Chain (9mm). Strong, bold, and ready to make a statement, this thick chain is perfect for anyone who loves a bit of drama in their look. Ideal for layering or wearing alone, this piece is all about confidence.</p>",Sicsense,Chains,Chains,TRUE,,,,,,,,80,shopify,0,deny,manual,280.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_e692a5a685394ef39c27239ab5b92b1a~mv2.jpg,1,Cuban Chain (9mm),FALSE,,,,,,,,,,,,,,,,,,,,active
79fc950a_66d5_0bf7_e2a4_9087e5da668b,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_8a087df9852d418cb68cc9ba066f862a~mv2.jpg,2,Cuban Chain (9mm),,,,,,,,,,,,,,,,,,,,,
f84eefd4_2e34_c92c_4e12_9371306bba9c,Cuban Bracelet (8mm),"<p>Bold and sleek, the Cuban Bracelet (8mm) is the perfect way to add some street style to your wrist. Whether you're stacking it with other bracelets or wearing it solo, it’s built to make a statement. Classic, strong, and always stylish.</p>",Sicsense,Bracelets,Bracelets,TRUE,,,,,,,,80,shopify,0,deny,manual,200.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_247d6bcbaf0b417dbc8d3cc25b232f99~mv2.jpg,1,Cuban Bracelet (8mm),FALSE,,,,,,,,,,,,,,,,,,,,active
f84eefd4_2e34_c92c_4e12_9371306bba9c,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_680acf49ac0f411ea76a177a52dcc117~mv2.jpg,2,Cuban Bracelet (8mm),,,,,,,,,,,,,,,,,,,,,
f84eefd4_2e34_c92c_4e12_9371306bba9c,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_5c0850c10c064602a035867b6b5d9715~mv2.jpg,3,Cuban Bracelet (8mm),,,,,,,,,,,,,,,,,,,,,
ae1d3872_4fca_0df5_6fd3_cda4626c01c0,Cuban Bracelet (10mm),"<p>The Cuban Bracelet (10mm) brings bold, strong design straight to your wrist. Ideal for making a statement, it’s perfect for anyone who loves chunky, clean lines. Whether you’re wearing it casually or with a dressy outfit, this piece is all about effortless style.</p>",Sicsense,Bracelets,"Bracelets,New Launch",TRUE,,,,,,,,80,shopify,11,deny,manual,220.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_fbee164d58944aaab655cd3807eab7bf~mv2.jpg,1,Cuban Bracelet (10mm),FALSE,,,,,,,,,,,,,,,,,,,,active
ae1d3872_4fca_0df5_6fd3_cda4626c01c0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_3e702b595d9e4dd18d00564c7a46f457~mv2.jpg,2,Cuban Bracelet (10mm),,,,,,,,,,,,,,,,,,,,,
ae1d3872_4fca_0df5_6fd3_cda4626c01c0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_84ae13ae9a104494a59d2d7393fa9f6c~mv2.jpg,3,Cuban Bracelet (10mm),,,,,,,,,,,,,,,,,,,,,
350951d9_6b6d_9005_7ebf_5bc08b59c4c2,Fluido (Single Pcs),"<p>Step up your earring game with the Fluido Pierced Earrings. These bold hoops add the perfect amount of drama to any look, making them the perfect accessory for anyone who loves statement pieces. Big on impact, always on trend.</p>",Sicsense,Pierced Earring,"Pierced Earring,Earrings",TRUE,,,,,,,,80,shopify,29,deny,manual,200.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_e4e618d9dd784b6da53523ab123359f9~mv2.jpg,1,Fluido (Single Pcs),FALSE,,,,,,,,,,,,,,,,,,,,active
350951d9_6b6d_9005_7ebf_5bc08b59c4c2,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_225ce6edf609441cbd2cbde54db09a0b~mv2.jpg,2,Fluido (Single Pcs),,,,,,,,,,,,,,,,,,,,,
efce378a_1d07_5e27_08f7_23aca2152b42,Tri Colour Chain,"<p>Add some color to your collection with the Tri Colour Chain. Whether you're layering or wearing it solo, this chain brings a fresh, vibrant vibe to any outfit. Perfect for those who like their jewelry to have a little more personality and pop.</p>",Sicsense,Neckpieces,Neckpieces,FALSE,,,,,,,,150,shopify,0,deny,manual,700.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_375dfa0f09594778b7851153fc199257~mv2.jpg,1,Tri Colour Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
efce378a_1d07_5e27_08f7_23aca2152b42,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_bb28cdbc83f04dcd926a100bf9f20cf9~mv2.jpg,2,Tri Colour Chain,,,,,,,,,,,,,,,,,,,,,
efce378a_1d07_5e27_08f7_23aca2152b42,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_1b5e2a3873a0402fa1dfb510c05d800c~mv2.jpg,3,Tri Colour Chain,,,,,,,,,,,,,,,,,,,,,
efce378a_1d07_5e27_08f7_23aca2152b42,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_a831d6d44a0c491f84323ec694b2af4e~mv2.jpg,4,Tri Colour Chain,,,,,,,,,,,,,,,,,,,,,
efce378a_1d07_5e27_08f7_23aca2152b42,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_81374aea304642b2b4935fef5de3834e~mv2.jpg,5,Tri Colour Chain,,,,,,,,,,,,,,,,,,,,,
c440926b_0c2b_3d7d_bb0d_330d490709a7,Inferno Sword Chain,"<p>Ignite your style with the Inferno Sword Chain. The powerful sword pendant draws attention with its bold silhouette, making this necklace a standout accessory for those who seek to add a fearless edge to their wardrobe.</p>",Sicsense,Pendants,Pendants,TRUE,,,,,,,,80,shopify,0,deny,manual,249.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_b6ece2a8660f4c129eac5d1327936645~mv2.jpg,1,Inferno Sword Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
c440926b_0c2b_3d7d_bb0d_330d490709a7,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_1d3ed443a942439e92ab2877e53cc7a4~mv2.jpg,2,Inferno Sword Chain,,,,,,,,,,,,,,,,,,,,,
02b3cec4_ee02_2e4c_5ded_f5ec43c73138,Link Chain Bracelet,"<p>Bold yet understated, the Link Chain Bracelet is a versatile addition to any wrist. Its rugged links exude strength, while the clean design ensures it pairs effortlessly with any outfit—perfect for adding a touch of modern edge.</p>",Sicsense,Bracelets,Bracelets,TRUE,,,,,,,,80,shopify,0,deny,manual,250.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_f5aa4c07b9524f7c945d624f0cec711a~mv2.jpg,1,Link Chain Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
02b3cec4_ee02_2e4c_5ded_f5ec43c73138,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_9b45c8a9e66049ccb8f5ab70a94f44d5~mv2.jpg,2,Link Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
02b3cec4_ee02_2e4c_5ded_f5ec43c73138,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_4ac5c5c5b69a4fbb8667fdf64824370b~mv2.jpg,3,Link Chain Bracelet,,,,,,,,,,,,,,,,,,,,,
d5cc3f10_bfbf_5790_ad6f_032871d368b4,Starboy Bracelet,"<p>The Starboy Bracelet is for those who want to stand out with style. Its shining star pendant commands attention, adding an unmistakable cosmic touch to your wrist. This bracelet is perfect for anyone who loves to wear their uniqueness with pride.</p>",Sicsense,Bracelets,Bracelets,TRUE,,,,,,,,80,shopify,51,deny,manual,260.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_236519d1748e4276ba6602a72e33dd1e~mv2.jpg,1,Starboy Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
d5cc3f10_bfbf_5790_ad6f_032871d368b4,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_97b9ba02f06c4fd9bb86739da1102538~mv2.jpg,2,Starboy Bracelet,,,,,,,,,,,,,,,,,,,,,
d5cc3f10_bfbf_5790_ad6f_032871d368b4,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_a1f8d6f817b84b16bcebc19100d97c5e~mv2.jpg,3,Starboy Bracelet,,,,,,,,,,,,,,,,,,,,,
9a1c6670_26f9_71df_51b5_2c0ef52aede0,Rugged Nebula Bracelet,"<p>Tough and striking, the Rugged Nebula Bracelet channels a raw, unpolished vibe. This piece pairs a bold design with a sense of adventure, perfect for those who want to embrace their rebellious side without sacrificing style.</p>",Sicsense,Bracelets,Bracelets,TRUE,,,,,,,,80,shopify,129,deny,manual,260.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_9d26b0b36f914f7da35a663e7fadc29a~mv2.jpg,1,Rugged Nebula Bracelet,FALSE,,,,,,,,,,,,,,,,,,,,active
9a1c6670_26f9_71df_51b5_2c0ef52aede0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_37f2dd05fc2c42c78867115e5cd585a3~mv2.jpg,2,Rugged Nebula Bracelet,,,,,,,,,,,,,,,,,,,,,
f580e813_d328_9fef_e181_edfef18f80bb,Silver Sage Chain,"<p>The Silver Sage Chain is sleek and effortless, adding just the right amount of shine to any outfit. Its minimalist design allows it to stand on its own or pair beautifully with other pieces, making it a staple in any collection.</p>",Sicsense,Neckpieces,"Neckpieces,Best sellers",TRUE,,,,,,,,100,shopify,28,deny,manual,600.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_58eb56c6a4c5405fa6c3b5309a9a45f8~mv2.jpg,1,Silver Sage Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
f580e813_d328_9fef_e181_edfef18f80bb,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_b2ac11051bbf4210b5bd388045b6548a~mv2.jpg,2,Silver Sage Chain,,,,,,,,,,,,,,,,,,,,,
f580e813_d328_9fef_e181_edfef18f80bb,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_a7e1f6daf7944800abccbcf4891bb011~mv2.jpg,3,Silver Sage Chain,,,,,,,,,,,,,,,,,,,,,
f580e813_d328_9fef_e181_edfef18f80bb,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_822d1cbb1d8043dca4e591874a4e4703~mv2.jpg,4,Silver Sage Chain,,,,,,,,,,,,,,,,,,,,,
5cc90ff5_8bc2_d369_a428_d01cd02cfc95,Stellar Chain,"<p>The Stellar Chain brings a touch of understated elegance with its polished design. Simple yet stylish, this necklace exudes a quiet sophistication that makes it perfect for both everyday wear and more formal occasions.</p>",Sicsense,Neckpieces,Neckpieces,FALSE,,,,,,,,100,shopify,17,deny,manual,399.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_c0db658627154b21a769e99c6ec04c56~mv2.jpg,1,Stellar Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
5cc90ff5_8bc2_d369_a428_d01cd02cfc95,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_92acca925de1443aa0ecf3b9991b9574~mv2.jpg,2,Stellar Chain,,,,,,,,,,,,,,,,,,,,,
5cc90ff5_8bc2_d369_a428_d01cd02cfc95,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_f7d1260c966b408ab03db5c79c57b996~mv2.jpg,3,Stellar Chain,,,,,,,,,,,,,,,,,,,,,
cdf159c5_5418_d2cf_d4d6_41de650e7542,Rugged Nebula Chain,"<p>For those who appreciate a strong presence in their accessories, the Rugged Nebula Chain is a standout piece. With its striking design, it captures a raw, untamed spirit, adding an air of bold confidence to any look.</p>",Sicsense,Neckpieces,Neckpieces,TRUE,,,,,,,,80,shopify,54,deny,manual,399.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_065b2151869e43ccba1536f47ac21ca1~mv2.jpg,1,Rugged Nebula Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
cdf159c5_5418_d2cf_d4d6_41de650e7542,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_3218b3d247a34500a21913da4faa6ecc~mv2.jpg,2,Rugged Nebula Chain,,,,,,,,,,,,,,,,,,,,,
cdf159c5_5418_d2cf_d4d6_41de650e7542,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_406a2c4662fb4f47ad34938de85a191d~mv2.jpg,3,Rugged Nebula Chain,,,,,,,,,,,,,,,,,,,,,
fb491ac0_63f4_5ebd_8b0b_9a38aedd1db3,Punk Chain,"<p>Channel your inner rebel with the Punk Chain. This necklace exudes attitude and edge, perfect for anyone who likes their accessories bold, unapologetic, and full of character. It’s an essential for anyone looking to add a bit of attitude to their style.</p>",Sicsense,Neckpieces,Neckpieces,FALSE,,,,,,,,100,shopify,0,deny,manual,399.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_9324380823354bf492a87a42616c9317~mv2.jpg,1,Punk Chain,FALSE,,,,,,,,,,,,,,,,,,,,active
fb491ac0_63f4_5ebd_8b0b_9a38aedd1db3,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_5ceee7f8289a41ca945d5bc1cc08591c~mv2.jpg,2,Punk Chain,,,,,,,,,,,,,,,,,,,,,
fb491ac0_63f4_5ebd_8b0b_9a38aedd1db3,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_3b2e299eb0a14885869bad46d1c9861e~mv2.jpg,3,Punk Chain,,,,,,,,,,,,,,,,,,,,,
dd1f71c7_9731_9504_ce08_b3d34576f58c,Cross Layered Neckpiece,"<p>The Crome Layered Neckpiece plays with depth and dimension, creating a bold and layered effect that adds instant drama to any outfit. Whether you wear it on its own or paired with other pieces, this necklace is perfect for making a statement.</p>",Sicsense,Neckpieces,Neckpieces,TRUE,,,,,,,,100,shopify,0,deny,manual,350.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_664c951e236241378dfdf0d72130c5ba~mv2.jpg,1,Cross Layered Neckpiece,FALSE,,,,,,,,,,,,,,,,,,,,active
dd1f71c7_9731_9504_ce08_b3d34576f58c,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_159f0dd613324b3ca5bf41972cd1318e~mv2.jpg,2,Cross Layered Neckpiece,,,,,,,,,,,,,,,,,,,,,
dd1f71c7_9731_9504_ce08_b3d34576f58c,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_f61bfffac2da45929468385d4e564295~mv2.jpg,3,Cross Layered Neckpiece,,,,,,,,,,,,,,,,,,,,,
68a8b825_3bc0_cab0_0c4a_e5df2f74896e,Spiked Thunder,"<p>he Spiked Thunder Neckchain is pure attitude. With sharp, striking spikes that command attention, this piece is designed for those who aren't afraid to turn heads and showcase their fearless side.</p>",Sicsense,Neckpieces,"Neckpieces,Best sellers,New Launch",TRUE,,,,,,,,100,shopify,33,deny,manual,450.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_57475c44b5724914bffd2fda4911c544~mv2.jpg,1,Spiked Thunder,FALSE,,,,,,,,,,,,,,,,,,,,active
68a8b825_3bc0_cab0_0c4a_e5df2f74896e,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_5217c8f9502d4e4c97b3094bfccd79d9~mv2.jpg,2,Spiked Thunder,,,,,,,,,,,,,,,,,,,,,
68a8b825_3bc0_cab0_0c4a_e5df2f74896e,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_802e505fcfcc4301a404193a72207738~mv2.jpg,3,Spiked Thunder,,,,,,,,,,,,,,,,,,,,,
5721703a_43d0_6d3d_3e10_75850a90dac0,Crown Ring,"<p>A true standout, the Crown Ring is a piece that demands attention. Its royal-inspired design speaks to confidence and power, making it the perfect ring for those who like their accessories to speak louder than words.</p>",Sicsense,Rings,Rings,TRUE,,,,,,,,,shopify,0,deny,manual,599.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_2b7b53352f8846dba4de6912eaa127e2~mv2.jpg,1,Crown Ring,FALSE,,,,,,,,,,,,,,,,,,,,active
5721703a_43d0_6d3d_3e10_75850a90dac0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_49fc89039bf946a5be291249e73660df~mv2.jpg,2,Crown Ring,,,,,,,,,,,,,,,,,,,,,
5721703a_43d0_6d3d_3e10_75850a90dac0,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_db9a0df8d2de42e19ed230d9d63e7937~mv2.jpg,3,Crown Ring,,,,,,,,,,,,,,,,,,,,,
a23b72ea_b1f8_fc6a_0476_3f4a27ea9743,Fleur Ring,"<p>Simple yet elegant, the Fluer Ring is a refined addition to any finger. Its clean lines and modern design make it an easy go-to piece for those who appreciate subtle beauty and timeless appeal.</p>",Sicsense,Rings,Rings,TRUE,,,,,,,,,shopify,0,deny,manual,650.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_0f2f7bc2e627421ab4eaa31f32e73a34~mv2.png,1,Fleur Ring,FALSE,,,,,,,,,,,,,,,,,,,,active
a23b72ea_b1f8_fc6a_0476_3f4a27ea9743,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_7f13611be6574ddea84313c9dd26fdc3~mv2.png,2,Fleur Ring,,,,,,,,,,,,,,,,,,,,,
a23b72ea_b1f8_fc6a_0476_3f4a27ea9743,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_ed6ea577dcea430e98dc6842a9727c8c~mv2.png,3,Fleur Ring,,,,,,,,,,,,,,,,,,,,,
a23b72ea_b1f8_fc6a_0476_3f4a27ea9743,,,,,,,,,,,,,,,,,,,,,,,,https://static.wixstatic.com/media/7ae4c4_5f5f35bfcb424a779af772cc826490c0~mv2.png,4,Fleur Ring,,,,,,,,,,,,,,,,,,,,,
e9799716_7316_59e6_d572_5bfe0c87cd14,MF Doom  Ring,"<p>For the true fan, the MF Doom Ring is a tribute to the legendary artist. With its bold, iconic design, this ring represents creativity, individuality, and a love for hip-hop culture—perfect for anyone looking to wear their passion with pride.</p>",Sicsense,Rings,Rings,TRUE,,,,,,,,80,shopify,75,deny,manual,300.0,,TRUE,TRUE,,https://static.wixstatic.com/media/7ae4c4_a18b9258c89444c581ccca1f3bbcb880~mv2.jpg,1,MF Doom  Ring,FALSE,,,,,,,,,,,,,,,,,,,,active
